Email_ID,Age_Group,Gender,Region,Device_Used,Previous_Hulu_Subscription_Length,Preferred_Genre,Subscription_Status,Hulu_Watch_Time,Hulu_Subscription_Date,Hulu_Cancellation_Date
39710,55+,Undisclosed,Africa,Tablet,16,Sci-Fi,Not Subscribed,39763,2022-05-08,2023-04-27
39711,55+,,Africa,Tablet,11,Comedy,Not Subscribed,60548,2023-03-30,
39712,45-54,Male,Africa,Tablet,6,Fantasy,Not Subscribed,44680,2023-06-26,
39713,45-54,,Europe,Mobile,11,Action,Subscribed,50194,2022-04-23,
39714,35-44,Female,Asia,Tablet,34,Drama,Not Subscribed,86664,2022-03-16,2024-07-02
39715,18-24,Male,North America,Mobile,1,Comedy,Not Subscribed,32077,2022-01-14,
39716,45-54,Female,Africa,Tablet,43,Action,Subscribed,91907,2022-06-30,2024-05-29
39717,35-44,Male,North America,TV,10,Action,Not Subscribed,68386,2023-06-27,2024-04-05
39718,18-24,Undisclosed,Asia,TV,39,Comedy,Not Subscribed,75739,2023-06-17,
39719,35-44,Male,Asia,Tablet,11,Comedy,Not Subscribed,81948,2022-07-22,
39720,25-34,Female,Europe,Tablet,51,Thriller,Not Subscribed,33080,2021-10-10,2022-10-08
39721,45-54,,Asia,,45,Comedy,Not Subscribed,31095,2022-03-04,
39722,18-24,Male,South America,Mobile,53,Fantasy,Not Subscribed,19461,2021-10-18,2022-10-21
39723,18-24,Undisclosed,North America,Tablet,4,Thriller,Not Subscribed,4417,2023-05-05,
39724,18-24,Female,Asia,Mobile,13,Sci-Fi,Subscribed,81811,2022-03-16,
39725,18-24,Female,Europe,Mobile,44,Drama,Not Subscribed,74341,2023-01-30,2024-07-16
39726,55+,Undisclosed,North America,,1,Thriller,Not Subscribed,51927,2022-01-05,
39727,45-54,Undisclosed,Europe,TV,31,Action,Not Subscribed,9365,2022-08-05,
39728,25-34,Female,Africa,TV,30,Action,Subscribed,40299,2021-10-20,2022-09-14
39729,35-44,Undisclosed,South America,Mobile,23,Comedy,Subscribed,7074,2023-09-08,
39730,55+,Male,South America,,15,Fantasy,Not Subscribed,2456,2023-09-02,2023-10-25
39731,35-44,Female,North America,Tablet,46,Fantasy,Not Subscribed,36025,2021-09-17,2024-03-13
39732,45-54,Undisclosed,Europe,TV,29,Comedy,Not Subscribed,13333,2021-09-23,
39733,25-34,,North America,Mobile,11,Sci-Fi,Not Subscribed,63545,2022-09-17,2023-03-28
39734,45-54,Male,South America,Tablet,46,Sci-Fi,Not Subscribed,58901,2022-04-27,2023-04-09
39735,25-34,Male,Africa,TV,15,Sci-Fi,Not Subscribed,9369,2023-02-07,
39736,45-54,,North America,Mobile,24,Comedy,Not Subscribed,91246,2021-11-17,2022-03-16
39737,35-44,Undisclosed,Asia,,55,Action,Not Subscribed,88653,2022-02-11,
39738,45-54,Undisclosed,North America,,23,Action,Not Subscribed,79970,2021-12-14,
39739,35-44,Undisclosed,Europe,TV,28,Drama,Not Subscribed,97737,2022-11-02,
39740,35-44,Undisclosed,Africa,TV,9,Action,Subscribed,82279,2021-11-07,2021-11-17
39741,25-34,Male,Asia,Mobile,46,Thriller,Subscribed,24901,2022-11-17,
39742,18-24,Undisclosed,North America,Mobile,38,Fantasy,Not Subscribed,94685,2023-09-13,
39743,55+,,Europe,Tablet,2,Fantasy,Subscribed,3690,2022-04-08,2024-02-14
39744,25-34,Male,Asia,TV,6,Sci-Fi,Not Subscribed,36363,2022-02-15,2024-04-29
39745,45-54,,Europe,Mobile,52,Comedy,Not Subscribed,8939,2022-12-09,
39746,25-34,Undisclosed,Europe,Mobile,24,Drama,Subscribed,62920,2023-05-07,2024-01-21
39747,45-54,Undisclosed,Europe,Tablet,51,Fantasy,Subscribed,90665,2023-05-22,2024-03-29
39748,45-54,Undisclosed,Africa,TV,50,Fantasy,Not Subscribed,30946,2023-01-27,
39749,35-44,Undisclosed,North America,Tablet,36,Drama,Not Subscribed,95559,2023-03-15,2024-06-06
39750,35-44,Undisclosed,Asia,Tablet,20,Fantasy,Not Subscribed,93278,2023-04-04,
39751,18-24,Undisclosed,North America,Tablet,31,Comedy,Not Subscribed,51791,2022-11-17,2024-08-08
39752,55+,Male,Asia,Tablet,24,Thriller,Subscribed,53822,2023-05-23,2024-01-01
39753,45-54,Female,Africa,Mobile,46,Sci-Fi,Subscribed,72802,2022-06-04,2023-02-09
39754,25-34,Undisclosed,Europe,Mobile,32,Drama,Not Subscribed,27464,2022-03-25,2023-09-05
39755,25-34,Undisclosed,South America,Tablet,12,Thriller,Not Subscribed,52823,2023-09-07,
39756,45-54,,North America,Mobile,17,Fantasy,Not Subscribed,84172,2022-02-11,2022-03-16
39757,45-54,Male,Europe,Mobile,11,Fantasy,Not Subscribed,30595,2022-04-28,2023-09-30
39758,18-24,Undisclosed,Europe,TV,47,Comedy,Not Subscribed,79188,2023-06-25,
39759,18-24,Undisclosed,Asia,TV,10,Thriller,Not Subscribed,47209,2021-09-18,
39760,35-44,Female,Africa,,60,Thriller,Not Subscribed,86947,2023-06-04,2024-06-14
39761,35-44,Male,North America,Mobile,44,Fantasy,Not Subscribed,17851,2023-04-13,2023-09-29
39762,35-44,,South America,TV,8,Fantasy,Not Subscribed,79931,2021-11-04,2022-05-24
39763,45-54,Male,North America,Mobile,9,Sci-Fi,Subscribed,35561,2022-12-06,2024-04-25
39764,25-34,Undisclosed,Africa,TV,14,Comedy,Not Subscribed,80328,2023-06-16,2023-08-07
39765,18-24,Undisclosed,Asia,TV,25,Action,Not Subscribed,63138,2022-11-02,
39766,18-24,Female,North America,TV,27,Drama,Subscribed,39142,2023-03-25,2024-04-09
39767,45-54,Female,Africa,Mobile,48,Action,Not Subscribed,26913,2022-05-09,
39768,45-54,Female,Asia,Tablet,29,Sci-Fi,Not Subscribed,11080,2023-07-09,
39769,25-34,Undisclosed,North America,TV,39,Sci-Fi,Not Subscribed,10226,2021-12-07,2022-12-24
39770,55+,Female,North America,Mobile,31,Comedy,Not Subscribed,44430,2022-06-05,
39771,25-34,Female,Europe,,18,Comedy,Not Subscribed,83681,2023-03-30,2024-02-04
39772,18-24,,Europe,Tablet,19,Comedy,Not Subscribed,32535,2021-12-12,
39773,35-44,,North America,Tablet,20,Action,Subscribed,60810,2023-05-08,
39774,18-24,Female,Europe,Mobile,16,Comedy,Not Subscribed,61350,2022-01-03,
39775,55+,Undisclosed,South America,Mobile,39,Thriller,Not Subscribed,62575,2023-02-13,
39776,25-34,Female,Africa,Tablet,4,Fantasy,Not Subscribed,2967,2022-12-24,2024-07-16
39777,25-34,Undisclosed,South America,TV,11,Thriller,Not Subscribed,13820,2023-01-10,
39778,18-24,Male,North America,Mobile,55,Fantasy,Not Subscribed,58150,2023-01-09,2023-01-21
39779,45-54,Male,Asia,Tablet,50,Drama,Not Subscribed,95550,2021-12-10,2022-01-24
39780,25-34,Undisclosed,Europe,TV,44,Drama,Subscribed,16968,2023-04-28,
39781,35-44,Undisclosed,South America,TV,14,Action,Subscribed,95186,2022-03-22,2024-07-24
39782,55+,Male,Asia,Mobile,47,Sci-Fi,Not Subscribed,45284,2022-01-07,2024-06-23
39783,35-44,Female,Africa,Mobile,7,Thriller,Not Subscribed,5167,2022-01-11,
39784,35-44,Male,Asia,Mobile,48,Comedy,Not Subscribed,12681,2022-03-16,
39785,35-44,Male,South America,TV,59,Action,Not Subscribed,42757,2022-02-28,2022-03-08
39786,18-24,,Africa,Tablet,36,Drama,Not Subscribed,74468,2022-11-08,
39787,55+,,Asia,Tablet,13,Fantasy,Subscribed,49629,2022-06-19,
39788,45-54,Male,South America,TV,22,Thriller,Not Subscribed,41366,2021-10-11,
39789,45-54,Undisclosed,North America,,54,Sci-Fi,Not Subscribed,98089,2023-07-14,2023-12-23
39790,25-34,Male,North America,Tablet,21,Drama,Subscribed,39856,2022-09-04,2024-04-30
39791,35-44,Undisclosed,Asia,TV,13,Sci-Fi,Not Subscribed,54894,2022-04-17,2023-05-27
39792,45-54,Female,Europe,Mobile,46,Drama,Not Subscribed,64019,2022-03-28,
39793,55+,Female,Asia,TV,43,Drama,Not Subscribed,59560,2023-06-18,
39794,25-34,Undisclosed,South America,Mobile,39,Action,Not Subscribed,81723,2023-01-11,2023-03-16
39795,45-54,Female,North America,Mobile,22,Comedy,Subscribed,22098,2022-08-01,
39796,25-34,Male,Asia,Mobile,49,Drama,Not Subscribed,11359,2023-02-22,
39797,18-24,Male,South America,Tablet,8,Action,Subscribed,75337,2022-09-19,
39798,45-54,Undisclosed,Asia,Mobile,24,Fantasy,Not Subscribed,89778,2022-11-21,2024-01-01
39799,45-54,Undisclosed,Africa,Mobile,9,Action,Subscribed,10591,2023-07-30,2023-11-02
39800,55+,Male,South America,Tablet,18,Fantasy,Not Subscribed,20717,2023-04-06,2024-05-17
39801,18-24,Undisclosed,North America,Mobile,31,Sci-Fi,Not Subscribed,59595,2023-03-20,2023-06-30
39802,45-54,Female,South America,,1,Action,Not Subscribed,84587,2022-02-12,
39803,35-44,Male,Asia,Tablet,8,Thriller,Not Subscribed,92719,2022-05-14,
39804,45-54,,Asia,Mobile,19,Thriller,Not Subscribed,71846,2023-04-06,
39805,35-44,Undisclosed,North America,TV,1,Action,Not Subscribed,54605,2022-07-21,
39806,18-24,Undisclosed,Africa,Tablet,29,Action,Not Subscribed,46082,2022-02-01,
39807,45-54,Female,North America,,17,Action,Subscribed,34517,2022-08-04,2022-12-02
39808,45-54,Undisclosed,North America,Tablet,36,Comedy,Subscribed,87784,2022-01-07,2023-08-26
39809,45-54,Male,Africa,Tablet,24,Fantasy,Not Subscribed,12544,2022-11-20,
39810,45-54,,Europe,Mobile,29,Thriller,Subscribed,8091,2023-09-13,
39811,55+,Undisclosed,South America,TV,44,Sci-Fi,Not Subscribed,86373,2023-04-06,2023-09-14
39812,55+,Male,Africa,Tablet,37,Comedy,Subscribed,62027,2022-02-20,
39813,25-34,Female,South America,Tablet,9,Fantasy,Not Subscribed,15338,2022-03-26,
39814,55+,Undisclosed,South America,Tablet,41,Comedy,Not Subscribed,9204,2022-02-22,2024-01-31
39815,55+,Undisclosed,North America,Mobile,7,Thriller,Not Subscribed,18632,2021-10-19,
39816,18-24,Female,Asia,Tablet,26,Comedy,Not Subscribed,67681,2023-03-14,
39817,45-54,Undisclosed,North America,Mobile,43,Fantasy,Not Subscribed,88878,2023-08-26,2024-02-06
39818,18-24,Undisclosed,North America,TV,39,Sci-Fi,Subscribed,41029,2023-08-26,
39819,35-44,Undisclosed,South America,Tablet,36,Action,Not Subscribed,96416,2021-12-25,
39820,18-24,Male,North America,Tablet,12,Action,Subscribed,23562,2021-11-29,
39821,18-24,Female,Europe,TV,60,Action,Not Subscribed,76147,2022-10-12,2023-07-04
39822,25-34,Male,Africa,Tablet,37,Comedy,Not Subscribed,83099,2022-01-21,
39823,18-24,Undisclosed,South America,Tablet,41,Comedy,Not Subscribed,61818,2022-07-27,
39824,55+,Undisclosed,South America,TV,52,Sci-Fi,Not Subscribed,66270,2023-05-09,
39825,35-44,Female,Europe,,35,Drama,Not Subscribed,63947,2023-06-15,
39826,25-34,Male,Europe,Tablet,9,Action,Not Subscribed,76362,2023-03-22,2023-04-28
39827,25-34,Male,Asia,TV,18,Action,Not Subscribed,79038,2022-04-17,2022-05-20
39828,55+,,Africa,TV,39,Action,Not Subscribed,93309,2023-05-21,2023-06-01
39829,18-24,Male,Europe,Mobile,39,Drama,Not Subscribed,55777,2021-11-28,2022-07-12
39830,35-44,Male,Asia,Tablet,44,Thriller,Subscribed,53808,2022-12-19,
39831,35-44,Undisclosed,Europe,Tablet,31,Fantasy,Subscribed,95422,2022-07-23,2024-04-24
39832,18-24,Male,Europe,,4,Action,Not Subscribed,78986,2022-10-09,
39833,25-34,Undisclosed,Europe,TV,31,Sci-Fi,Not Subscribed,67541,2022-01-10,
39834,55+,,North America,Tablet,24,Thriller,Not Subscribed,35382,2022-08-25,
39835,55+,Male,South America,Tablet,43,Thriller,Not Subscribed,63459,2022-01-18,
39836,18-24,Male,Africa,TV,35,Drama,Subscribed,30671,2023-06-03,2023-08-11
39837,25-34,Undisclosed,Africa,Mobile,28,Action,Not Subscribed,66914,2022-03-31,
39838,35-44,Male,North America,Mobile,41,Fantasy,Subscribed,71424,2022-02-25,
39839,45-54,Male,North America,Mobile,7,Drama,Not Subscribed,50222,2023-03-05,
39840,25-34,Undisclosed,Africa,TV,40,Fantasy,Not Subscribed,40165,2022-11-01,
39841,45-54,Undisclosed,North America,Tablet,32,Drama,Not Subscribed,84645,2023-09-10,2024-08-16
39842,55+,Female,South America,Mobile,6,Fantasy,Not Subscribed,24777,2023-03-06,2024-02-24
39843,25-34,Male,North America,,44,Fantasy,Not Subscribed,39132,2022-10-21,
39844,55+,Male,Europe,TV,43,Thriller,Not Subscribed,88715,2023-04-28,2024-03-16
39845,18-24,Female,Africa,,11,Sci-Fi,Subscribed,3083,2022-01-21,
39846,55+,Male,North America,Tablet,48,Thriller,Not Subscribed,83592,2022-11-28,
39847,45-54,Female,Europe,,9,Drama,Subscribed,73815,2022-01-23,
39848,18-24,Female,North America,Mobile,38,Thriller,Subscribed,84238,2021-12-12,
39849,45-54,Undisclosed,South America,Mobile,7,Comedy,Subscribed,78145,2023-04-25,2023-05-23
39850,55+,Female,South America,TV,2,Fantasy,Not Subscribed,52399,2021-12-10,2022-05-08
39851,55+,Undisclosed,South America,Tablet,21,Thriller,Not Subscribed,10436,2023-02-28,2023-09-24
39852,35-44,Female,South America,TV,2,Sci-Fi,Not Subscribed,80912,2022-10-17,
39853,35-44,Undisclosed,North America,Mobile,37,Sci-Fi,Not Subscribed,51321,2022-06-18,
39854,18-24,Undisclosed,Europe,Mobile,35,Drama,Subscribed,5105,2022-10-03,
39855,35-44,Undisclosed,Africa,TV,51,Comedy,Not Subscribed,15280,2022-04-21,
39856,55+,Male,Africa,,10,Action,Not Subscribed,18116,2023-01-01,
39857,35-44,Female,Africa,Mobile,55,Sci-Fi,Not Subscribed,60440,2021-09-19,2022-01-30
39858,35-44,Female,Europe,Tablet,36,Thriller,Not Subscribed,74765,2021-10-29,2024-06-11
39859,35-44,Female,Asia,Mobile,16,Comedy,Not Subscribed,93571,2021-10-16,
39860,45-54,Undisclosed,Asia,TV,33,Thriller,Subscribed,7325,2022-02-27,
39861,25-34,Female,Africa,TV,60,Thriller,Subscribed,79554,2023-05-11,
39862,35-44,,Africa,TV,23,Action,Subscribed,27721,2023-03-24,
39863,18-24,Female,Asia,Mobile,32,Drama,Subscribed,68027,2022-08-04,
39864,25-34,Undisclosed,North America,Tablet,49,Sci-Fi,Subscribed,79137,2022-01-23,2022-07-31
39865,18-24,Female,South America,Mobile,22,Thriller,Not Subscribed,89101,2023-07-31,2023-12-12
39866,45-54,Undisclosed,South America,TV,60,Thriller,Not Subscribed,55973,2023-04-28,2024-07-12
39867,18-24,Female,South America,,12,Action,Not Subscribed,69807,2022-11-25,2023-02-13
39868,25-34,Male,North America,Mobile,47,Comedy,Not Subscribed,53032,2022-08-14,2023-04-15
39869,25-34,Female,Asia,TV,5,Fantasy,Not Subscribed,27822,2023-05-06,
39870,25-34,Male,Europe,Mobile,41,Comedy,Subscribed,40811,2022-04-29,2022-09-06
39871,35-44,,Africa,Mobile,57,Fantasy,Not Subscribed,87879,2023-03-05,
39872,35-44,Undisclosed,Africa,TV,53,Thriller,Subscribed,90642,2021-12-07,
39873,18-24,Female,South America,TV,41,Action,Subscribed,2009,2023-06-23,
39874,55+,Female,South America,Mobile,54,Fantasy,Subscribed,73886,2023-06-15,
39875,25-34,Undisclosed,Africa,TV,38,Comedy,Not Subscribed,70066,2022-03-04,
39876,45-54,Male,Africa,TV,47,Sci-Fi,Subscribed,92593,2021-10-16,
39877,18-24,Male,South America,Tablet,35,Comedy,Not Subscribed,8086,2022-01-25,2022-02-09
39878,35-44,Male,Asia,Tablet,20,Drama,Not Subscribed,33952,2023-03-11,
39879,45-54,Undisclosed,North America,Mobile,49,Fantasy,Not Subscribed,47676,2022-07-06,2022-11-25
39880,18-24,Undisclosed,North America,Tablet,11,Thriller,Not Subscribed,29022,2023-03-17,
39881,18-24,,South America,Mobile,36,Thriller,Subscribed,18755,2023-01-31,
39882,35-44,,Africa,TV,21,Sci-Fi,Not Subscribed,95576,2021-09-27,2023-09-17
39883,35-44,Undisclosed,North America,TV,2,Drama,Subscribed,45300,2023-09-07,2023-11-17
39884,55+,Male,Asia,Mobile,23,Action,Not Subscribed,54192,2022-09-24,2024-04-05
39885,45-54,Undisclosed,South America,Tablet,50,Action,Subscribed,72915,2023-06-08,
39886,35-44,,Asia,Tablet,13,Action,Not Subscribed,77030,2022-08-23,2022-12-29
39887,55+,,North America,TV,44,Fantasy,Not Subscribed,80772,2021-10-22,
39888,25-34,Undisclosed,Europe,Mobile,47,Thriller,Not Subscribed,27963,2022-04-20,
39889,55+,Female,North America,Tablet,29,Sci-Fi,Subscribed,81211,2021-11-27,
39890,35-44,Female,Europe,Mobile,19,Thriller,Not Subscribed,65422,2021-09-23,
39891,55+,Male,North America,Mobile,25,Action,Subscribed,46930,2023-05-16,2023-08-19
39892,45-54,Male,Africa,Tablet,7,Sci-Fi,Subscribed,55426,2021-09-23,2024-08-19
39893,55+,Male,Europe,Tablet,51,Sci-Fi,Not Subscribed,66365,2022-01-31,2023-05-12
39894,25-34,,Africa,Mobile,54,Sci-Fi,Not Subscribed,6076,2023-02-17,
39895,45-54,Female,Europe,TV,18,Action,Not Subscribed,20089,2021-12-02,2021-12-27
39896,18-24,Male,Asia,TV,44,Thriller,Not Subscribed,4320,2023-03-27,
39897,55+,Undisclosed,Europe,TV,41,Thriller,Subscribed,14297,2022-04-18,2023-02-06
39898,25-34,Undisclosed,North America,,8,Comedy,Not Subscribed,64287,2022-04-10,
39899,18-24,Undisclosed,South America,,26,Comedy,Not Subscribed,21208,2023-04-27,
39900,18-24,Undisclosed,South America,Mobile,35,Comedy,Not Subscribed,24851,2022-01-20,
39901,45-54,,North America,Mobile,42,Fantasy,Not Subscribed,53893,2023-01-23,2023-02-06
39902,25-34,Undisclosed,South America,TV,20,Fantasy,Not Subscribed,38981,2021-12-03,2021-12-15
39903,25-34,Male,Africa,,42,Fantasy,Not Subscribed,33543,2022-08-25,
39904,18-24,Undisclosed,Africa,TV,15,Thriller,Not Subscribed,65360,2021-12-15,
39905,25-34,Female,Africa,TV,54,Comedy,Not Subscribed,83971,2023-08-08,2024-04-17
39906,45-54,,Asia,TV,54,Comedy,Subscribed,92647,2021-10-14,
39907,25-34,Male,North America,,33,Thriller,Subscribed,81672,2022-11-01,
39908,25-34,Undisclosed,Africa,TV,38,Thriller,Not Subscribed,73338,2021-10-06,
39909,45-54,,Asia,Tablet,49,Sci-Fi,Not Subscribed,31520,2022-03-03,
39910,25-34,Female,North America,Tablet,13,Fantasy,Subscribed,26371,2022-03-24,
39911,25-34,Male,South America,Mobile,55,Comedy,Not Subscribed,97803,2022-05-16,
39912,35-44,Female,North America,Tablet,34,Drama,Not Subscribed,22573,2021-10-02,
39913,55+,Undisclosed,Africa,Mobile,38,Drama,Not Subscribed,78266,2022-12-22,
39914,18-24,Male,Europe,TV,48,Drama,Subscribed,40960,2022-08-30,2024-06-04
39915,55+,Undisclosed,Asia,TV,3,Sci-Fi,Subscribed,75397,2022-10-25,2023-03-04
39916,35-44,Male,Africa,Tablet,6,Thriller,Not Subscribed,90519,2023-07-20,2024-02-07
39917,18-24,Male,Europe,,13,Fantasy,Not Subscribed,37040,2023-05-20,
39918,45-54,Female,North America,Mobile,39,Action,Not Subscribed,50416,2023-03-19,2024-06-02
39919,35-44,Male,South America,Tablet,26,Thriller,Subscribed,52206,2023-02-12,2024-07-14
39920,18-24,Female,Asia,Tablet,44,Action,Not Subscribed,59359,2023-05-09,2024-04-10
39921,45-54,,South America,TV,59,Comedy,Subscribed,10389,2023-04-21,2024-04-23
39922,25-34,Undisclosed,Africa,Mobile,6,Action,Subscribed,46948,2022-08-03,
39923,45-54,Undisclosed,South America,Tablet,53,Action,Subscribed,10393,2022-08-09,
39924,18-24,Male,Europe,Mobile,29,Sci-Fi,Subscribed,32849,2023-07-18,2024-08-19
39925,25-34,Male,Africa,TV,58,Action,Not Subscribed,65152,2023-07-29,
39926,25-34,Undisclosed,Europe,TV,50,Comedy,Not Subscribed,69605,2023-06-25,
39927,25-34,Female,North America,TV,22,Thriller,Subscribed,17830,2022-09-25,2024-05-27
39928,35-44,Undisclosed,North America,Mobile,42,Action,Not Subscribed,57949,2022-12-22,
39929,25-34,Male,North America,TV,12,Sci-Fi,Not Subscribed,46745,2022-08-11,
39930,35-44,,Asia,Mobile,53,Fantasy,Not Subscribed,67877,2022-12-06,
39931,45-54,Male,Europe,Mobile,36,Fantasy,Not Subscribed,46392,2022-10-03,
39932,45-54,Female,Asia,Tablet,30,Drama,Subscribed,75561,2022-01-11,2023-08-16
39933,35-44,Male,North America,,50,Sci-Fi,Not Subscribed,23533,2023-06-02,2023-10-15
39934,55+,Female,South America,Mobile,23,Drama,Not Subscribed,15733,2023-08-20,
39935,35-44,Female,Asia,TV,28,Action,Not Subscribed,21196,2023-08-29,
39936,35-44,Male,Europe,Mobile,59,Comedy,Not Subscribed,76776,2023-07-20,
39937,25-34,Male,Asia,TV,50,Fantasy,Not Subscribed,66815,2023-08-27,2024-06-28
39938,55+,Male,Africa,TV,5,Drama,Not Subscribed,84772,2023-04-25,
39939,25-34,Female,South America,,43,Action,Not Subscribed,55881,2022-02-25,2022-07-05
39940,18-24,Undisclosed,Europe,Mobile,46,Thriller,Not Subscribed,44332,2023-04-28,2023-06-01
39941,35-44,Female,Asia,TV,30,Drama,Not Subscribed,51442,2022-03-24,2023-10-13
39942,35-44,Undisclosed,Asia,Mobile,4,Comedy,Not Subscribed,25357,2023-02-04,2023-07-24
39943,25-34,Female,South America,Tablet,13,Sci-Fi,Not Subscribed,89892,2021-09-14,2022-02-23
39944,45-54,Male,Europe,TV,36,Action,Subscribed,21277,2022-10-07,2024-03-18
39945,45-54,Female,North America,Tablet,32,Comedy,Subscribed,22498,2021-12-18,
39946,18-24,,Asia,,55,Drama,Not Subscribed,32917,2023-02-16,
39947,25-34,Undisclosed,Asia,TV,47,Comedy,Not Subscribed,88795,2023-01-20,2024-06-30
39948,18-24,Female,Europe,Tablet,11,Drama,Not Subscribed,9090,2022-01-14,2023-03-16
39949,35-44,Male,South America,Mobile,42,Drama,Not Subscribed,80382,2022-08-13,
39950,35-44,Female,Asia,Tablet,45,Thriller,Not Subscribed,13496,2023-01-04,
39951,18-24,,North America,TV,31,Sci-Fi,Not Subscribed,98632,2023-05-13,
39952,35-44,Undisclosed,Europe,TV,47,Thriller,Not Subscribed,94612,2023-08-01,2023-12-22
39953,55+,Male,Asia,,37,Fantasy,Not Subscribed,30176,2022-04-01,
39954,45-54,,Asia,Tablet,59,Sci-Fi,Subscribed,93214,2022-01-23,
39955,25-34,Female,Africa,Tablet,5,Drama,Not Subscribed,46307,2022-05-14,2023-11-30
39956,25-34,Male,South America,TV,15,Fantasy,Subscribed,61132,2022-04-09,
39957,18-24,Male,North America,Mobile,49,Fantasy,Not Subscribed,78384,2023-08-19,2023-12-29
39958,25-34,Undisclosed,North America,TV,47,Thriller,Subscribed,91209,2022-02-17,
39959,25-34,,South America,Mobile,60,Action,Not Subscribed,96137,2022-01-18,
39960,35-44,Male,Asia,Tablet,56,Sci-Fi,Subscribed,55139,2022-06-01,2024-02-13
39961,55+,Male,Asia,Tablet,57,Action,Not Subscribed,32284,2022-08-23,2023-12-28
39962,45-54,Male,South America,Mobile,3,Comedy,Subscribed,93377,2023-03-22,2023-08-24
39963,35-44,Male,South America,TV,45,Action,Not Subscribed,98746,2022-11-07,2023-04-06
39964,25-34,Undisclosed,North America,TV,54,Action,Not Subscribed,33289,2021-11-29,
39965,18-24,,North America,,55,Thriller,Not Subscribed,14546,2023-04-19,2024-08-09
39966,18-24,,Europe,TV,21,Sci-Fi,Not Subscribed,21423,2022-01-30,2024-08-27
39967,35-44,Male,Europe,Mobile,58,Comedy,Not Subscribed,20008,2023-08-12,
39968,35-44,Male,Asia,Mobile,2,Drama,Not Subscribed,69120,2022-05-21,
39969,35-44,Female,South America,Mobile,28,Fantasy,Not Subscribed,90887,2021-11-20,2023-05-09
39970,25-34,Undisclosed,Asia,Tablet,55,Fantasy,Not Subscribed,29594,2022-02-04,2023-04-09
39971,45-54,Undisclosed,Europe,Tablet,56,Drama,Subscribed,47983,2022-06-13,2022-12-26
39972,55+,Female,Europe,Mobile,54,Thriller,Not Subscribed,55071,2022-07-27,2023-09-06
39973,45-54,Female,South America,TV,58,Sci-Fi,Not Subscribed,36293,2022-10-31,
39974,25-34,Female,Asia,Mobile,10,Drama,Not Subscribed,55379,2023-09-01,
39975,35-44,Male,North America,Tablet,47,Drama,Subscribed,42175,2021-09-16,2023-11-05
39976,18-24,Undisclosed,North America,Tablet,34,Thriller,Subscribed,38431,2023-04-24,2023-09-15
39977,18-24,Female,North America,TV,1,Comedy,Not Subscribed,28809,2023-03-24,
39978,45-54,,Europe,Tablet,3,Fantasy,Not Subscribed,63574,2022-11-11,
39979,35-44,Male,Asia,,29,Drama,Not Subscribed,57006,2022-08-19,2022-11-07
39980,55+,Female,Asia,TV,55,Comedy,Subscribed,76830,2021-11-13,2024-07-27
39981,55+,Male,North America,Tablet,19,Fantasy,Not Subscribed,38474,2021-11-17,2023-09-14
39982,45-54,Undisclosed,Asia,TV,10,Action,Not Subscribed,7865,2023-07-16,2024-01-20
39983,25-34,Female,Africa,Mobile,50,Action,Not Subscribed,22546,2023-06-08,2023-07-23
39984,55+,Undisclosed,Asia,Tablet,43,Drama,Not Subscribed,96842,2023-08-19,2024-03-18
39985,35-44,Male,North America,TV,2,Thriller,Not Subscribed,13184,2023-04-23,2024-02-07
39986,18-24,Male,North America,Tablet,11,Action,Not Subscribed,95755,2021-10-30,2023-09-14
39987,18-24,,Europe,TV,19,Fantasy,Not Subscribed,59170,2022-10-17,
39988,45-54,Female,North America,Tablet,2,Sci-Fi,Not Subscribed,19039,2022-02-03,2023-09-25
39989,55+,Female,South America,Mobile,43,Thriller,Not Subscribed,15661,2021-10-18,
39990,18-24,Female,North America,Tablet,12,Drama,Subscribed,79600,2022-05-31,2023-05-17
39991,35-44,,Asia,Tablet,10,Thriller,Subscribed,97991,2023-01-09,2023-12-20
39992,35-44,Female,Asia,Mobile,6,Comedy,Subscribed,58141,2023-09-12,
39993,45-54,Undisclosed,Africa,TV,38,Thriller,Not Subscribed,87379,2022-08-16,
39994,55+,Male,Asia,TV,46,Sci-Fi,Not Subscribed,98746,2023-08-04,2023-10-21
39995,18-24,Male,South America,TV,54,Fantasy,Subscribed,52153,2022-08-29,
39996,25-34,Male,North America,Mobile,23,Drama,Subscribed,94658,2022-01-01,
39997,18-24,Undisclosed,North America,Tablet,33,Comedy,Not Subscribed,45114,2022-10-25,2023-05-16
39998,18-24,,Asia,TV,15,Fantasy,Not Subscribed,61803,2023-03-26,2024-01-04
39999,55+,Female,South America,Mobile,14,Drama,Not Subscribed,12192,2022-09-04,
40000,25-34,Female,Europe,TV,22,Thriller,Subscribed,13214,2022-10-28,
40001,25-34,Male,Asia,Tablet,29,Drama,Not Subscribed,38806,2023-07-05,
40002,18-24,Undisclosed,North America,Tablet,59,Action,Subscribed,97478,2021-10-12,
40003,55+,Female,Africa,Tablet,31,Fantasy,Not Subscribed,55105,2022-05-22,2023-09-12
40004,45-54,Undisclosed,Asia,Tablet,34,Thriller,Not Subscribed,35142,2023-03-02,2024-04-03
40005,18-24,Male,North America,TV,19,Sci-Fi,Subscribed,28520,2022-04-08,
40006,35-44,Female,Africa,Tablet,44,Drama,Not Subscribed,95681,2022-01-30,2023-07-13
